StudyStartDate;StudyEndDate;FirstAuthor;DOI;AdditionalDetails;City;Country;GeographicalRegion;methods;platform;StringencyIndex;NO2_prcnt_change;NO2_prcnt_change_er;NO2_ugm3_Reference_avg;NO2_ugm3_Reference_sd;NO2_ugm3_Lockdown_avg;NO2_ugm3_Lockdown_sd;NOX_prcnt_change;NOX_prcnt_change_er;NOX_ugm3_Reference_avg;NOX_ugm3_Reference_sd;NOX_ugm3_Lockdown_avg;NOX_ugm3_Lockdown_sd;CO_prcnt_change;CO_prcnt_change_er;CO_mgm3_Reference_avg;CO_mgm3_Reference_sd;CO_mgm3_Lockdown_avg;CO_mgm3_Lockdown_sd;PM25_prcnt_change;PM25_prcnt_change_er;PM25_ugm3_Reference_avg;PM25_ugm3_Reference_sd;PM25_ugm3_Lockdown_avg;PM25_ugm3_Lockdown_sd;PM10_prcnt_change;PM10_prcnt_change_er;PM10_ugm3_Reference_avg;PM10_ugm3_Reference_sd;PM10_ugm3_Lockdown_avg;PM10_ugm3_Lockdown_sd;O3_prcnt_change;O3_prcnt_change_er;O3_ugm3_Reference_avg;O3_ugm3_Reference_sd;O3_ugm3_Lockdown_avg;O3_ugm3_Lockdown_sd;SO2_prcnt_change;SO2_prcnt_change_er;SO2_ugm3_Reference_avg;SO2_ugm3_Reference_sd;SO2_ugm3_Lockdown_avg;SO2_ugm3_Lockdown_sd;NH3_prcnt_change;NH3_prcnt_change_er;NH3_ugm3_Reference_avg;NH3_ugm3_Reference_sd;NH3_ugm3_Lockdown_avg;NH3_ugm3_Lockdown_sd;NMVOCS_prcnt_change;NMVOCS_prcnt_change_er;NMVOCS_ugm3_Reference_avg;NMVOCS_ugm3_Reference_sd;NMVOCS_ugm3_Lockdown_avg;NMVOCS_ugm3_Lockdown_sd;AOD_prcnt_change;AOD_prcnt_change_er;AOD_Reference_avg;AOD_Reference_sd;AOD_Lockdown_avg;AOD_Lockdown_sd;BC_prcnt_change;BC_prcnt_change_er;BC_ugm3_Reference_avg;BC_ugm3_Reference_sd;BC_ugm3_Lockdown_avg;BC_ugm3_Lockdown_sd;AQI_prcnt_change;AQI_prcnt_change_er;AQI_Reference_avg;AQI_Reference_sd;AQI_Lockdown_avg;AQI_Lockdown_sd;BCFF_prcnt_change;BCFF_prcnt_change_er;BCFF_ugm3_Reference_avg;BCFF_ugm3_Reference_sd;BCFF_ugm3_Lockdown_avg;BCFF_ugm3_Lockdown_sd;BCWB_prcnt_change;BCWB_prcnt_change_er;BCWB_ugm3_Reference_avg;BCWB_ugm3_Reference_sd;BCWB_ugm3_Lockdown_avg;BCWB_ugm3_Lockdown_sd;NO3_prcnt_change;NO3_prcnt_change_er;NO3_ugm3_Reference_avg;NO3_ugm3_Reference_sd;NO3_ugm3_Lockdown_avg;NO3_ugm3_Lockdown_sd;SO4_prcnt_change;SO4_prcnt_change_er;SO4_ugm3_Reference_avg;SO4_ugm3_Reference_sd;SO4_ugm3_Lockdown_avg;SO4_ugm3_Lockdown_sd;OM_prcnt_change;OM_prcnt_change_er;OM_ugm3_Reference_avg;OM_ugm3_Reference_sd;OM_ugm3_Lockdown_avg;OM_ugm3_Lockdown_sd;PM1_prcnt_change;PM1_prcnt_change_er;PM1_ugm3_Reference_avg;PM1_ugm3_Reference_sd;PM1_ugm3_Lockdown_avg;PM1_ugm3_Lockdown_sd;BBOA_prcnt_change;BBOA_prcnt_change_er;BBOA_ugm3_Reference_avg;BBOA_ugm3_Reference_sd;BBOA_ugm3_Lockdown_avg;BBOA_ugm3_Lockdown_sd;HOA_prcnt_change;HOA_prcnt_change_er;HOA_ugm3_Reference_avg;HOA_ugm3_Reference_sd;HOA_ugm3_Lockdown_avg;HOA_ugm3_Lockdown_sd;OOA_prcnt_change;OOA_prcnt_change_er;OOA_ugm3_Reference_avg;OOA_ugm3_Reference_sd;OOA_ugm3_Lockdown_avg;OOA_ugm3_Lockdown_sd
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Ireland;other;Ireland;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;38.53;-25.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;India;other;India;South Asia;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;45.16;-24.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;China;other;China;East Asia;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;59.47;-22.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;France;other;France;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;47.02;-20.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Portugal;other;Portugal;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;39.57;-19.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Norway;other;Norway;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;35.76;-19.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Italy;other;Italy;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;54.23;-16.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;UK;other;UK;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;54.23;-16.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;USA;other;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;54.23;-15.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Netherlands;other;Netherlands;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;35.04;-15.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Germany;other;Germany;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;37.25;-14.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Ecuador;other;Ecuador;South America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;42.83;-14.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Finland;other;Finland;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;30.84;-13.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Denmark;other;Denmark;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;34.2;-13.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Luxembourg;other;Luxembourg;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;34.81;-12.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Canada;other;Canada;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;32.61;-11.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Croatia;other;Croatia;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;44.14;-9.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Colombia;other;Colombia;South America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;40.1;-9.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Chile;other;Chile;South America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;30.49;-9.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Australia;other;Australia;Oceania;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;35.86;-8.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Poland;other;Poland;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;37.23;-8.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;Latvia;other;Latvia;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;30.35;-7.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-05-11;Forster, Piers M.;10.1038/s41558-020-0883-0;;Taipei;Taiwan;East Asia;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;23.44;-5.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
